GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Start Page,Company Name,Company NAIC,Class Terms,Subject Terms
3039605837,'It just feels so bleak': Apathy could decide '24 election; Biden and Trump face 'double haters' and other voters who can't get excited about either candidate,2024-04-17,Newspapers,"['Pinho, Faith E']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.1,['Republican Party'],['813940'],,"['Primaries & caucuses', 'State of the Union Address', 'Political campaigns', 'Apathy', 'Presidential elections', 'Candidates', 'Voters', 'Voter behavior']"
3039605845,CITY &amp; STATE; Berkeley district leader to testify on antisemitism; House panel summons public schools head after complaints from parents and others.,2024-04-17,Newspapers,"['Kaleem, Jaweed']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,B.3,"['University of Pennsylvania', 'Hamas']","['611310', '813940']",,"['Antisemitism', 'Complaints', 'Students', 'School superintendents', 'Education', 'Litigation', 'School boards', 'School districts']"
3039605851,"BUSINESS; NPR suspends essay writer; In an opinion piece for another news outlet, Uri Berliner had accused network of liberal bias.",2024-04-17,Newspapers,"['Battaglio, Stephen']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.8,['National Public Radio--NPR'],"['516110', '813910']",,"['Social networks', 'Journalists', 'Expulsions & suspensions', 'Bias']"
3039609355,The House Republican Going After Universities on Antisemitism,2024-04-16,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,"['University of North Carolina', 'Congress']","['611310', '921120']",,"['Higher education', 'Students', 'Personal profiles', 'Politics', 'School boards', 'Community colleges', 'Antisemitism', 'Jewish people', 'Congressional committees']"
3039609362,"Israel Weighs Response to Iran Attack, With Each Choice a Risk",2024-04-17,Newspapers,"['Bergman, Ronen', 'Kershner, Isabel', 'Barnes, Julian E', 'Goldman, Russell']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,['New York Times Co'],"['513110', '516110', '516120']",,"['Missiles', 'Military air strikes', 'Diplomatic & consular services', 'Sanctions']"
3039609371,"Israeli Artist Shuts Biennale Show, Urging Cease-Fire and Hostage Release",2024-04-16,Newspapers,"['Marshall, Alex']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,"['New York Times Co', 'Hauser & Wirth', 'Hamas']","['513110', '516110', '516120', '712110', '813940']",,"['Agreements', 'Bans', 'Artists', 'Culture', 'Activists', 'Art exhibits', 'Fertility', 'Curators', 'Genocide', 'Sculpture', 'Truces & cease fires']"
3039625172,Foreign aid plan fuels bid to oust Johnson,2024-04-17,Newspapers,"['Sotomayor, Marianna', 'Caldwell, Leigh Ann']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,"['Republican Party', 'Senate-US']","['813940', '921120']",,"['Conservatism', 'National security', 'Political leadership', 'Foreign aid', 'Border security']"
3039625189,U.S. announces additional sanctions on Iran after its drone attack on Israel,2024-04-17,Newspapers,"['Stein, Jeff']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.16,,,,"['Gasoline prices', 'Think tanks', 'Energy economics', 'Presidential elections', 'Crude oil prices', 'Sanctions']"
3039625192,Palestinians describe violent Israeli settler rampage in West Bank villages,2024-04-17,Newspapers,"['Loveluck, Louisa', 'Taha, Sufian']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.15,,,,"['Violence', 'Fires', 'Paramedics', 'Sheep', 'Assaults', 'Murders & murder attempts', 'Palestinian people', 'Farms', 'Towns']"
3039625240,Middle East's latest round of escalation diverts focus from war in Gaza,2024-04-17,Newspapers,"['Tharoor, Ishaan']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.16,['Hamas'],['813940'],,"['Prime ministers', 'Palestinian people', 'Truces & cease fires']"
3039625256,"At Columbia, simmering tensions over Gaza war",2024-04-17,Newspapers,"['Svrluga, Susan']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,"['Hamas', 'Students for Justice in Palestine']","['813940', '813319']",,"['Task forces', 'Divestments', 'College campuses', 'Censorship', 'Palestinian people', 'College students', 'Antisemitism', 'Speeches', 'College presidents', 'Zionism', 'Student organizations', 'Academic freedom', 'Demonstrations & protests', 'Colleges & universities']"
3039625257,Iran and Israel's shadow war has lasted years: Key events leading to latest attack,2024-04-17,Newspapers,"['Timsit, Annabelle', 'Westfall, Sammy']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.17,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['Military aid', 'Decades', 'Bombings', 'Militancy', 'Nuclear weapons', 'Murders & murder attempts']"
3039641713,Israel Response Is Complicated By Mixed Goals,2024-04-17,Newspapers,"['Bergman, Ronen', 'Kershner, Isabel', 'Barnes, Julian E', 'Goldman, Russell']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,['Hamas'],['813940'],,"['Missiles', 'Military air strikes', 'Diplomatic & consular services', 'Sanctions', 'Military strategy']"
3039641719,Columbia's President Is Poised to Testify About Antisemitism on Campus,2024-04-17,Newspapers,"['Otterman, Sharon']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.14,"['University of Pennsylvania', 'Columbia University', 'Hamas']","['611310', '611310', '813940']",,"['Students', 'College campuses', 'Social networks', 'Antisemitism', 'Jewish people', 'Speeches', 'College presidents', 'University presidents', 'Speaking', 'Evictions', 'Colleges & universities', 'Genocide', 'Congressional committees']"
3039641726,President Outlines His Tax Plan and Calls Trump a Pawn of Billionaires,2024-04-17,Newspapers,"['Nehamas, Nicholas']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.18,,,,"['Polls & surveys', 'Tax rates', 'Trials', 'Social networks', 'Taxes', 'Speeches', 'Political campaigns', 'Court hearings & proceedings', 'State elections', 'Presidential elections', 'Tax cuts', 'Voters', 'Political advertising', 'Child tax credit', 'Tax increases', 'Fiscal policy']"
3039641729,Israeli Artist Shuts Venice Biennale Exhibition,2024-04-17,Newspapers,"['Marshall, Alex']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,C.1,['Hamas'],['813940'],,"['Bans', 'Artists', 'Culture', 'Activists', 'Art exhibits', 'Fertility', 'Curators', 'Genocide', 'Sculpture', 'Truces & cease fires']"
3039641735,Iran Strike Eases Qualms Of Israel's Allies in West,2024-04-17,Newspapers,"['Landler, Mark']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.8,['Hamas'],['813940'],,"['National security', 'Humanitarianism', 'International law', 'International relations', 'Diplomatic & consular services', 'Prime ministers', 'Truces & cease fires', 'Alliances', 'Arab Israeli relations']"
3039641736,Speaker Faces Balky Peers On Israel and Ukraine Aid,2024-04-17,Newspapers,"['Edmondson, Catie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.18,"['Republican Party', 'Senate-US']","['813940', '921120']",,"['Legislation', 'National security', 'Foreign aid', 'Border security', 'Military aid', 'Political leadership', 'Speakers of the House']"
3090137138,Sinwar Bolsters Iran-Hamas Ties,2024-08-08,Newspapers,"['Said, Summer', 'Jones, Rory']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,['Hamas'],['813940'],['Political Organizations'],"['Assassinations & assassination attempts', 'Arab Spring', 'Political leadership', 'International relations', 'Palestinian people', 'Truces & cease fires', 'Arab Israeli relations']"
3090193887,Choice of new Hamas leader darkens cease-fire deal hopes,2024-08-08,Newspapers,,46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,6,['Hamas'],['813940'],,"['Assassinations & assassination attempts', 'Political leadership', 'Hostages', 'Truces & cease fires', 'Israel Hamas War-2023']"
3090193890,Council opponents of Brandon Johnson policies are the 'new Vrdolyak 29'? Please,2024-08-08,Newspapers,,46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,5,['City Council-Chicago IL'],['921120'],,"['Mayors', 'Councils', 'Racism', 'Zoning', 'Cities', 'Local elections']"
3090193896,News Briefing,2024-08-08,Newspapers,,46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,5,['OceanGate'],['483112'],,"['Capital punishment', 'Criminal pleas', 'Trials', 'Plea bargaining', 'Murders & murder attempts', 'Assassinations & assassination attempts']"
3090193928,'An opportunity at a better life',2024-08-08,Newspapers,"['Johnson, Rebecca']",46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,3,,,,"['Prostheses', 'Amputation', 'Airports', 'Legs', 'Bombings', 'Medical treatment', 'Displaced persons', 'Israel Hamas War-2023']"
3090726206,AIPAC Demonstrates Its Clout With Defeat of a Second ‘Squad’ Member,2024-08-08,Newspapers,"['Broadwater, Luke']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,"['New York Times Co', 'Congress', 'Democratic Party', 'Hamas']","['513110', '516110', '516120', '921120', '813940', '813940']",,"['Funding', 'Palestinian people', 'Political parties', 'County executives', 'Working class', 'Political advertising', 'Truces & cease fires']"
3090748320,"Pro-Israel PAC notches striking victories with Bush, Bowman primary losses",2024-08-09,Newspapers,"['Svitek, Patrick']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.7,"['Democratic Party', 'American Israel Public Affairs Committee', 'United Democracy Project']","['813940', '813940', '813940']",,"['Primaries & caucuses', 'Scandals', 'Democracy', 'Political parties', 'Legislators', 'Political action committees--PAC']"
3090748339,Israel's regional isolation may leave it vulnerable during an assault by Iran,2024-08-09,Newspapers,"['Rubin, Shira']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.12,['Hezbollah-Party of God'],['813940'],,"['National security', 'Extremism', 'Armed forces', 'International relations', 'Missile defense']"
3090748349,Activists weigh a stand at the polls,2024-08-09,Newspapers,"['Paquette, Danielle']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,['Temple University'],['611310'],,"['Primaries & caucuses', 'Activists', 'Palestinian people', 'Political campaigns', 'Presidential elections', 'Voters', 'Truces & cease fires']"
3090748361,"Israel strikes schools in Gaza City, saying Hamas uses them to plan attacks",2024-08-09,Newspapers,"['Morris, Loveday', 'Balousha, Hazem', 'Harb, Hajar']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.12,['Hamas'],['813940'],,"['Schools', 'Displaced persons', 'Palestinian people', 'Military air strikes', 'Casualties', 'Israel Hamas War-2023']"
3090748382,"U.S., Egypt and Qatar urge Israel and Hamas to restart Gaza cease-fire talks",2024-08-09,Newspapers,"['DeYoung, Karen']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.13,['Hamas'],['813940'],,"['Agreements', 'Truces & cease fires', 'Negotiations', 'International relations', 'Israel Hamas War-2023']"
3090776234,CITY &amp; STATE; Family prepares to sue over son's killing by officer,2024-08-09,Newspapers,"['Winton, Richard', 'Jany, Libor']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,B.3,['Police Department-Los Angeles CA'],['922120'],,"['Police shootings', 'Arrests', 'Surveillance', 'Murders & murder attempts', 'Vehicles']"
3090779840,"Swifties Trade Tears, and Bracelets, in Vienna",2024-08-09,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,,,,"['Singers', 'Musical performances']"
3090779845,Suspects in Plot to Attack Swift's Concerts Wanted To Leave 'Trail of Blood',2024-08-09,Newspapers,"['Schuetze, Christopher F']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.6,"['Hamas', 'Islamic State of Iraq & the Levant--ISIS']","['813940', '813940']",,"['Press conferences', 'Suicide bombings', 'Criminal investigations', 'Assaults', 'Explosives']"
3090779849,"Interrupted By Protesters, Harris Keeps Her Poise",2024-08-09,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.14,,,,"['Speeches', 'Political campaigns', 'Vice Presidents', 'Speaking', 'Political parties']"
3090779881,"In Congresswoman's Defeat, Israel Lobby Shows Its Clout",2024-08-09,Newspapers,"['Broadwater, Luke']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,"['Congress', 'Democratic Party', 'Hamas']","['921120', '813940', '813940']",,"['Primaries & caucuses', 'Funding', 'Palestinian people', 'Political parties', 'County executives', 'Election results', 'Congressional elections', 'Political advertising']"
3090779899,Israel Prepares for Anticipated Retaliation by Iran and Hezbollah,2024-08-09,Newspapers,"['Bergman, Ronen', 'Boxerman, Aaron', 'Rasgon, Adam', 'Fuller, Thomas']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.9,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['Displaced persons', 'Diplomatic & consular services', 'Military supplies', 'Military air strikes', 'Prime ministers', 'Truces & cease fires']"
3090788715,World News: Israel's Network of Shelters Is Its Last Line of Defense,2024-08-09,Newspapers,"['Lieber, Dov']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.6,,,,"['Military engagements', 'Defense', 'Air warfare', 'Civilians', 'Shelters']"
3090788738,A Mystery Commander in Chief,2024-08-09,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.14,,,['Executive Offices'],"['Presidential elections', 'Candidates', 'International relations', 'Foreign policy']"
3090788739,U.S. News: U.S. Watch,2024-08-09,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.2,,,,"['Antisemitism', 'Students', 'Jewish life & ethics', 'Capital punishment', 'Murders & murder attempts', 'College campuses']"
3090788741,World-Wide,2024-08-09,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,['Hamas'],['813940'],,"['State elections', 'Truces & cease fires']"
3090788766,"U.S. News: Harris Bets on Walz -- and Blue Wall --- VP pick has potential appeal in key states Michigan, Wisconsin and Pennsylvania",2024-08-09,Newspapers,"['Lucey, Catherine']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.4,['Electoral College'],['921190'],['Executive Offices'],"['Working class', 'Governors', 'Coaches & managers', 'Presidential elections', 'Scandals', 'Voters', 'Candidates']"
